Robot,Delta_muestra,Input_d,d_ref,vel_ref,Input_vel,Input_theta,Output_d,Output_vel,Output_theta,curv,vel_crucero,curv_pred,control
L,0.07686686515808105,27.4,10,50,48.399637555672605,0.0697630318883304,0,569.0466763941458,24.386422307852186,0.04601046971247242,15.0,0.0,0
L,0.07668876647949219,27.4,10,50,51.005135582920694,-0.08094856262212179,0,561.1530997044027,351.7941554351058,0.014603595645360705,15.0,0.0,0
L,0.07695531845092773,27.4,10,50,52.394684464560974,-0.16994236906570695,0,556.8001693539221,540.1045013241145,0.014603595645360705,15.0,0.0,0
L,0.07760763168334961,27.4,10,50,50.919155998233066,-0.14706335734457443,0,561.1554212327353,458.6317483065498,0.014603595645360705,15.0,0.0,0
L,0.08189249038696289,27.4,10,50,46.10020520874795,0.02032620751372038,0,575.9316375086445,11.409336545380583,0.014603595645360705,15.0,0.0,0
L,0.08291864395141602,27.4,10,50,46.17984704210915,0.29411735472229883,0,576.0094739115161,-721.3926524818072,0.012866723574283818,15.0,0.0,0
L,0.07686901092529297,27.4,10,50,46.21899368525743,0.2920263715113154,0,576.1826761977877,-618.4780718159964,0.012866723574283818,15.0,0.0,0
L,0.07659149169921875,27.4,10,50,41.782326774612486,0.09645129582605329,0,590.1220807803518,-108.99412041273996,0.012866723574283818,15.0,0.0,0
L,0.07690000534057617,27.4,10,50,43.487648340102695,-0.06457480636046693,0,585.506915961307,207.8332567606619,0.012866723574283818,15.0,0.0,0
L,0.07599139213562012,27.4,10,50,49.222607225109115,-0.1432515502935362,0,568.3611144654878,350.6554382469874,0.012866723574283818,15.0,0.0,0
L,0.07710695266723633,27.4,10,50,51.08672147187375,-0.15466110609229577,0,562.6849779440997,373.8970359011497,0.00390947372377115,15.0,0.0,0
L,0.07888340950012207,27.4,10,50,50.43775969607706,-0.027401527511421143,0,564.5973312941215,23.430815822804817,0.00390947372377115,15.0,0.0,0
L,0.08132123947143555,27.4,10,50,48.720411721734806,0.07798227654684853,0,569.85343292195,-196.83207525227775,0.00390947372377115,15.0,0.0,0
L,0.07787346839904785,27.4,10,50,50.79951134387966,0.1441899394279798,0,563.5538733341432,-353.03397966563944,0.0038109934775239656,15.0,0.0,0
L,0.07820796966552734,27.4,10,50,51.57370414955032,0.08134206195180863,0,561.1082187107406,-156.737726877689,0.0038109934775239656,15.0,0.0,0
L,0.07605671882629395,27.4,10,50,52.08703907029603,0.004889471991754681,0,559.4094806047545,6.590338450564161,0.0038109934775239656,15.0,0.0,0
L,0.07610845565795898,36.6,10,50,51.94092031402439,-0.08577495238908248,0,559.700116425914,228.45896528179088,0.0038109934775239656,15.0,0.0,0
L,0.07828283309936523,35.6,10,50,50.348421929969575,-0.2289976844398994,0,564.4503361222864,633.8721817915946,0.0038109934775239656,15.0,0.0,0
L,0.08289909362792969,35.3,10,50,47.52509793350664,-0.2903464311688041,0,573.1254752498054,799.5114133863877,0.0038109934775239656,15.0,0.0,0
L,0.08642840385437012,32.7,10,50,42.06460220549767,-0.14119110692772896,0,590.1928061991606,408.1653948108967,0.0038109934775239656,15.0,0.0,0
L,0.08331084251403809,36.9,10,50,39.459105040514316,0.1312351092134534,0,598.8874685340375,-278.54070356307824,0.0038109934775239656,15.0,0.0,0
L,0.07714438438415527,39.7,10,50,46.17997823258706,0.2235054493983516,0,579.0195421854003,-416.23581170715397,0.008359921309712531,15.0,0.0,0
L,0.076324462890625,39.7,10,50,51.928281352404994,0.0838437238521358,0,561.6274577874221,15.845600345446485,0.008359921309712531,15.0,0.0,0
L,0.0765841007232666,38.1,10,50,51.171070658891225,-0.07861015016676627,0,563.8094044746688,385.3289916780755,0.008359921309712531,15.0,0.0,0
L,0.08542418479919434,34.0,10,50,51.56630791055539,-0.28090369667338905,0,562.4898921432726,912.709439165851,0.008359921309712531,15.0,0.0,0
L,0.0852813720703125,33.8,10,50,46.1854359501904,-0.30423826772160345,0,578.9578192803854,950.4656789337305,0.008359921309712531,15.0,0.0,0
L,0.07939386367797852,33.4,10,50,39.729123366653255,-0.09062558900884217,0,599.1422016102781,377.7685886394272,0.02732335205772382,15.0,0.0,0
L,0.07751035690307617,32.1,10,50,33.59703212744547,0.14521163999703776,0,618.8098752219728,-165.68182463374626,0.02732335205772382,15.0,0.0,0
L,0.07767772674560547,21.9,10,50,43.697620883120145,0.23015749105872862,0,588.997663437837,-299.0798210120956,0.02732335205772382,15.0,0.0,0
L,0.07708048820495605,23.0,10,50,51.17519386007379,0.14684720727878317,0,566.4743599905062,-52.931620696865025,0.039117790461281825,15.0,0.0,0
L,0.07835245132446289,24.9,10,50,53.907617484578566,-0.004800519416555383,0,557.9709177082368,303.3344751890438,0.0560127334526539,15.0,0.0,0
L,0.08191919326782227,22.2,10,50,50.75607086973702,-0.15843464546592972,0,567.3636208370592,665.4062390559703,0.0560127334526539,15.0,0.0,0
L,0.07867980003356934,22.6,10,50,46.89622179963388,-0.24360638099989926,0,579.1873726955221,874.4253130918453,0.0560127334526539,15.0,0.0,0
L,0.07716703414916992,21.8,10,50,42.42293570033616,-0.15328895528404757,0,593.1919305729779,611.8447773565383,0.0560127334526539,15.0,0.0,0
L,0.07668137550354004,20.2,10,50,37.762064525294164,0.011409819294098896,0,608.1129658236279,219.86499424748098,0.0560127334526539,15.0,0.0,0
L,0.07612848281860352,5.800000000000001,10,50,42.68316053531856,0.1620081426792065,0,593.9066976810283,-126.65489269336834,0.0560127334526539,15.0,0.0,0
L,0.07646298408508301,4.699999999999999,10,50,50.40290792548794,0.22185856099088294,0,570.7166479682257,-250.96505708220693,0.0560127334526539,15.0,0.0,0
L,0.07655119895935059,3.2,10,50,53.73918137031042,0.08084621436049268,0,560.4215888167345,160.69787819469175,0.0560127334526539,15.0,0.0,0
L,0.08104419708251953,7.6,10,50,52.92536027488238,-0.07630589667202127,0,562.6259686283637,508.6523150272645,0.0560127334526539,15.0,0.0,0
L,0.07902050018310547,3.2,10,50,48.23151293083167,-0.1654167145828529,0,576.8472573932888,697.0109089880152,0.0586770751950829,15.0,0.0,0
L,0.07837867736816406,2.7,10,50,45.988871162995444,-0.15169169905969965,0,583.8895696697952,644.8949140191085,0.0586770751950829,15.0,0.0,0
L,0.07701873779296875,3.5999999999999996,10,50,43.256573959764296,-0.01271772818941592,0,592.6058314415078,273.5963736057518,0.0586770751950829,15.0,0.0,0
L,0.07740950584411621,5.5,10,50,44.70889833475868,0.07741480287877262,0,588.658439881802,104.76788479579619,0.0586770751950829,15.0,0.0,0
L,0.07785224914550781,4.199999999999999,10,50,49.25548806350339,0.13579074130793892,0,575.0766326243398,-34.68444832571087,0.0586770751950829,15.0,0.0,0
L,0.07802605628967285,0.5,10,50,49.030290053849555,0.07814138812122887,0,575.8278892961443,142.49810539668388,0.0586770751950829,15.0,0.0,0
L,0.08329224586486816,-0.20000000000000018,10,50,51.246414424694876,-0.008030411335521886,0,569.0756995268972,335.59507775247437,0.0586770751950829,15.0,0.0,0
L,0.07832026481628418,-0.10000000000000009,10,50,49.352002045564284,-0.07587028971560884,0,574.8096880356808,487.9114790033199,0.062470280824370415,15.0,0.0,0
L,0.0766146183013916,0.09999999999999964,10,50,49.58659196043898,-0.0765951632592092,0,574.1375913902104,464.3651647161269,0.07794474648880041,15.0,0.0,0
L,0.07738304138183594,-3.1,10,50,50.03141066485507,0.02763821718740036,0,572.8007046241838,164.88766642491217,0.07794474648880041,15.0,0.0,0
L,0.07720065116882324,-4.0,10,50,50.94917867351199,0.22940653728709512,0,569.9741233865425,-394.340133110047,0.07794474648880041,15.0,0.0,0
L,0.0771939754486084,-4.0,10,50,51.288180600597805,0.24075038371959823,0,568.857677823629,-352.6616975934694,0.07794474648880041,15.0,0.0,0
L,0.07668781280517578,-1.6,10,50,49.51411370027426,0.21383346592498043,0,574.2171400821976,-342.74400131735285,0.06368231074333375,15.0,0.0,0
L,0.07881689071655273,-4.0,10,50,50.52074631854545,0.06777768157381756,0,571.1561986217042,15.454999976627093,0.06368231074333375,15.0,0.0,0
L,0.07921648025512695,-4.0,10,50,49.731940173695264,-0.08248570066575941,0,573.5438518121924,348.0118431177097,0.06368231074333375,15.0,0.0,0
L,0.0784597396850586,-4.0,10,50,51.87142650479934,-0.16750245406766964,0,566.9785611824739,528.3873339475366,0.021074964036986995,15.0,0.0,0
L,0.07683062553405762,-3.7,10,50,51.08592355324687,-0.14176366433824328,0,569.2516378512532,440.808098079411,0.017336801653876226,15.0,0.0,0
L,0.07749032974243164,-4.0,10,50,49.52010297118339,0.02467800971131349,0,573.986286976449,-9.454368808271312,0.017336801653876226,15.0,0.0,0
L,0.07641816139221191,-4.0,10,50,49.24042339517987,0.2887693482353137,0,574.8833711520365,-715.41768109193,0.017336801653876226,15.0,0.0,0
L,0.07640957832336426,-4.0,10,50,50.37636330062664,0.24438190914407962,0,571.4467936745989,-468.4646770543183,0.017336801653876226,15.0,0.0,0
L,0.0784447193145752,0.7000000000000002,10,50,43.97959674115978,0.09761730259619096,0,591.1093621967998,-131.99354680346903,0.007246504639206459,15.0,0.0,0
L,0.08078980445861816,0.7000000000000002,10,50,42.99514544368604,-0.06141281091360269,0,594.6286369190867,214.24431077753212,0.007246504639206459,15.0,0.0,0
L,0.07850003242492676,-4.0,10,50,47.771115407359666,-0.1412748471654826,0,580.4756945408596,366.8081938359928,0.007246504639206459,15.0,0.0,0
L,0.0769202709197998,-4.0,10,50,50.21371629205136,-0.15072536208893286,0,573.1314527717,384.2121332126027,0.007246504639206459,15.0,0.0,0
L,0.07777905464172363,-4.0,10,50,51.031720607390724,-0.021837257664942204,0,570.5971935721847,27.28108547188708,0.007246504639206459,15.0,0.0,0
L,0.07715916633605957,-4.0,10,50,50.98934888194505,0.07805145555896592,0,570.6479714135753,-177.84554030282044,0.007246504639206459,15.0,0.0,0
L,0.07672905921936035,-1.4,10,50,51.35094520468636,0.08984220040002106,0,569.4595256907388,-163.99305008852582,0.007246504639206459,15.0,0.0,0
L,0.07870602607727051,-1.4,10,50,51.12031531229678,0.08209290173027556,0,570.0632398017231,-162.4423176949107,0.007246504639206459,15.0,0.0,0
L,0.07851815223693848,-1.4,10,50,51.40771800605107,0.07091316229070603,0,569.0905003037544,-162.50318396392424,0.006134117110708415,15.0,0.0,0
L,0.07774019241333008,-1.4,10,50,50.891306525411125,-0.06542717852295704,0,570.5704444048895,229.75058049504293,0.006134117110708415,15.0,0.0,0
L,0.0769648551940918,-1.4,10,50,51.29639917844539,-0.16727286410210096,0,569.2553892707439,465.54437309297134,0.006134117110708415,15.0,0.0,0
L,0.07742667198181152,-1.4,10,50,49.849238016204964,-0.233243107136346,0,573.6085457561318,650.4770216573162,0.006134117110708415,15.0,0.0,0
L,0.07794404029846191,-1.4,10,50,49.99031174402556,-0.1695760400147114,0,573.1860797144841,482.48944016650864,0.006134117110708415,15.0,0.0,0
L,0.07810044288635254,-1.4,10,50,46.39846014891987,-0.021159924186878218,0,584.2429163572434,128.08431747770973,0.006134117110708415,15.0,0.0,0
L,0.08091354370117188,-1.4,10,50,47.57491998581681,0.07816833816123316,0,580.909758664259,-58.66984529532145,0.006134117110708415,15.0,0.0,0
L,0.0799856185913086,-1.4,10,50,48.85492224734472,0.080698667271751,0,577.1613416320566,-21.019781989742555,0.006134117110708415,15.0,0.0,0
L,0.0778036117553711,-2.7,10,50,50.0372659473842,0.06038608771750817,0,573.6114111066363,16.025815653091122,0.010201983097585687,15.0,0.0,0
L,0.0775456428527832,-3.3,10,50,50.874623747431535,-0.07773953516128403,0,571.0315144457453,410.61321449322566,0.010201983097585687,15.0,0.0,0
L,0.07730412483215332,-2.5,10,50,50.84190612772859,-0.17216449477759627,0,571.0645844884592,625.7691498956284,0.010201983097585687,15.0,0.0,0
L,0.0774693489074707,-2.9,10,50,50.57679766221749,-0.17291013445454928,0,571.8152257456493,614.8280617017698,0.013615612005062984,15.0,0.0,0
L,0.07956337928771973,-2.8,10,50,45.4103451574139,-0.12736600142727122,0,587.6797517091004,534.4182609812776,0.0520419869800678,15.0,0.0,0
L,0.0794074535369873,-3.6,10,50,43.32622896439424,0.07557797464268659,0,594.4620474515857,-17.474460388609543,0.0520419869800678,15.0,0.0,0
L,0.07798910140991211,-4.0,10,50,44.786887407815136,0.22542217888419416,0,590.4866380879363,-358.21210487137523,0.0520419869800678,15.0,0.0,0
L,0.07866215705871582,-4.0,10,50,49.738172523628506,0.14885485066241386,0,575.6533786545648,-84.0860070470165,0.0520419869800678,15.0,0.0,0
L,0.08030414581298828,-4.0,10,50,51.091670600775544,-0.06390091156319425,0,571.5052187480193,465.0776208791476,0.06987821293527376,15.0,0.0,0
L,0.08049607276916504,-4.0,10,50,51.3997358520562,-0.18071091194496647,0,570.4683497551725,692.2620832993327,0.06987821293527376,15.0,0.0,0
L,0.07684707641601562,-4.0,10,50,50.83997894599137,-0.23883133275039622,0,572.0830705471166,849.4047892517436,0.06987821293527376,15.0,0.0,0
L,0.07807779312133789,-4.0,10,50,43.70038697408124,-0.1416551054178916,0,593.9937063454291,584.7676372111669,0.06987821293527376,15.0,0.0,0
L,0.07847070693969727,-4.0,10,50,36.04641544120327,0.07635339742452477,0,618.0505685887347,29.77241846215719,0.06987821293527376,15.0,0.0,0
L,0.07913327217102051,-4.0,10,50,41.931673304801905,0.2256179020700283,0,601.0332680902745,-295.5806800587815,0.06987821293527376,15.0,0.0,0
L,0.08482980728149414,17.9,10,50,50.442826687535955,0.21066319254120344,0,575.4622430395098,-222.33662535651243,0.06987821293527376,15.0,0.0,0
L,0.07633447647094727,29.700000000000003,10,50,53.127006016220065,0.058641706801807594,0,567.1710066862878,170.47625519132498,0.06987821293527376,15.0,0.0,0
L,0.07697415351867676,24.3,10,50,53.73842524852179,-0.1692381367876598,0,565.0489868703849,742.9945249271668,0.06288657571806967,15.0,0.0,0
L,0.07779979705810547,24.3,10,50,52.681330027389414,-0.3187049464406637,0,568.0116656018054,1023,0.06288657571806967,15.0,0.0,0
L,0.07839393615722656,17.9,10,50,42.91255171921698,-0.24743702550180371,0,597.873613494364,866.0853151336617,0.06288657571806967,15.0,0.0,0
L,0.07932162284851074,30.6,10,50,32.597406052248445,-0.004919745189421804,0,630.199452488979,253.90933057364688,0.06288657571806967,15.0,0.0,0
L,0.07875895500183105,28.4,10,50,32.47306594792698,0.17657419875636032,0,631.9528758122707,-126.48102310351328,0.06288657571806967,15.0,0.0,0
L,0.08098769187927246,27.0,10,50,43.401455222722014,0.23760339693509883,0,599.7021088991594,-242.0810039959664,0.06288657571806967,15.0,0.0,0
L,0.0764012336730957,34.4,10,50,53.077736121407874,0.2089803973132301,0,570.4381233665059,-188.99150918609536,0.06288657571806967,15.0,0.0,0
L,0.0774383544921875,34.4,10,50,55.214724586159214,0.007355089682997686,0,563.6233382811697,345.43890114977216,0.06288657571806967,15.0,0.0,0
L,0.07627177238464355,28.5,10,50,54.561765668277296,-0.15815046651222134,0,565.2342810820926,704.706316448442,0.06288657571806967,15.0,0.0,0
L,0.08036923408508301,24.8,10,50,51.47421689442925,-0.16167749745340027,0,574.3784457209562,642.6693294541648,0.06699858180558424,15.0,0.0,0
L,0.08003735542297363,26.7,10,50,41.17728560884629,-0.005513427107700253,0,605.9753863052252,212.6254405715669,0.06699858180558424,15.0,0.0,0
L,0.07874417304992676,26.7,10,50,40.78935899524076,0.172285885152043,0,607.8644504552213,-222.43025538778346,0.06699858180558424,15.0,0.0,0
L,0.0809791088104248,26.7,10,50,48.72712293002978,0.315010760764889,0,584.1542351016057,-592.9450522136652,0.06287823727209049,15.0,0.0,0
L,0.07651305198669434,26.7,10,50,53.04249579029151,0.23811261338706613,0,570.9753258822486,-355.08162129176026,0.06287823727209049,15.0,0.0,0
L,0.07618260383605957,26.7,10,50,48.101666532445236,0.08646536059061072,0,585.9424336422949,-22.296751067626943,0.0303162704251492,15.0,0.0,0
L,0.07697939872741699,26.7,10,50,48.561060935242025,-0.06827337597756375,0,584.675019097915,312.0044728099681,0.0303162704251492,15.0,0.0,0
L,0.07892847061157227,26.7,10,50,51.38716573730028,-0.14087949483978401,0,576.0872178216104,441.8399791472689,0.0303162704251492,15.0,0.0,0
L,0.07860660552978516,26.7,10,50,50.70130347541089,-0.1374605049846297,0,578.0896775216302,425.82230723159836,0.017213937133343266,15.0,0.0,0
L,0.0774533748626709,26.7,10,50,47.60048932810126,0.014466747967625388,0,587.5779701631166,1.8433506518586995,0.017213937133343266,15.0,0.0,0
L,0.07693004608154297,26.7,10,50,49.28970565635271,0.17823752808334306,0,582.5649641549505,-397.43913726839605,0.017213937133343266,15.0,0.0,0
L,0.07683706283569336,26.7,10,50,51.32678399659079,0.23491169815622562,0,576.3517829489208,-508.53784144293854,0.0013882130135782476,15.0,0.0,0
L,0.07685613632202148,26.7,10,50,51.76463745288096,0.15624641707253456,0,574.9025993634128,-299.57781074162614,0.0013882130135782476,15.0,0.0,0
L,0.07662200927734375,26.7,10,50,51.36476806435286,0.005211267351671924,0,575.9976362577088,57.553599241595364,0.0013882130135782476,15.0,0.0,0
L,0.07945013046264648,26.7,10,50,51.01317663582259,-0.14178844313812283,0,576.9719135274019,394.9885190063213,0.0013882130135782476,15.0,0.0,0
L,0.07955193519592285,26.7,10,50,48.45088653791727,-0.1784018825529314,0,584.7820187948646,448.6822949019754,0.0013882130135782476,15.0,0.0,0
L,0.07881665229797363,26.7,10,50,49.32750721087427,-0.13652514306942226,0,582.205160406327,353.85701228616335,0.006952910024158165,15.0,0.0,0
L,0.08060097694396973,26.7,10,50,48.387006478896005,0.07729603753751614,0,585.1566714558671,-229.11202157550647,0.006952910024158165,15.0,0.0,0
L,0.08178043365478516,26.7,10,50,50.60161081905828,0.23125415020185822,0,578.4636584417062,-575.9171020154406,0.006952910024158165,15.0,0.0,0
L,0.08097672462463379,26.7,10,50,51.62574862341242,0.2172131916036576,0,575.2595972300568,-503.6282133704973,0.006952910024158165,15.0,0.0,0
L,0.07921004295349121,26.7,10,50,49.198009217980285,0.051739579602396356,0,582.6063411706452,-76.18411053137956,0.006952910024158165,15.0,0.0,0
L,0.07993745803833008,36.0,10,50,49.12636325666764,-0.23076212812543298,0,582.8911153550941,658.5278726266483,0.009725064047892683,15.0,0.0,0
L,0.0838460922241211,34.8,10,50,44.00427439629891,-0.40083560361491494,0,598.7601000981188,1023,0.009725064047892683,15.0,0.0,0
L,0.08126378059387207,33.9,10,50,40.970875554731336,-0.3919928554700101,0,608.5940374106965,1023,0.009725064047892683,15.0,0.0,0
L,0.0816352367401123,31.4,10,50,33.75573635926857,-0.23718327248635898,0,631.5655593050648,727.2629176279834,0.023593389756647203,15.0,0.0,0
L,0.08056807518005371,33.6,10,50,30.005899299132842,0.07193010974847559,0,644.425956693897,-33.461519266300996,0.023593389756647203,15.0,0.0,0
L,0.08093619346618652,40.0,10,50,34.93657779333815,0.29107570547352607,0,630.8530972652622,-510.02387623844976,0.023593389756647203,15.0,0.0,0
L,0.08206748962402344,36.8,10,50,47.78613135140356,0.23354278326104122,0,592.4861232334137,-276.68556101651524,0.023593389756647203,15.0,0.0,0
L,0.07882952690124512,34.4,10,50,51.04794405497005,0.07304771213206578,0,582.6180761886419,98.48811106486096,0.04755177487780003,15.0,0.0,0
L,0.07694268226623535,36.9,10,50,51.93524585710223,-0.13679119070893933,0,579.8072677751552,607.0028258409518,0.04755177487780003,15.0,0.0,0
L,0.07684826850891113,33.4,10,50,52.489552696765365,-0.3009159094097555,0,577.9530294420578,1003.8234234980193,0.023593389756647203,15.0,0.0,0
L,0.07653951644897461,33.5,10,50,46.41547010845969,-0.24351176659868504,0,596.4496353915702,799.7458536451549,0.023593389756647203,15.0,0.0,0
L,0.07676410675048828,32.5,10,50,36.62367838380892,-0.011174994237849852,0,626.8518319459967,202.3342192481256,0.023593389756647203,15.0,0.0,0
L,0.07694625854492188,28.5,10,50,36.3902440026989,0.1552710463981695,0,628.5993548930284,-132.51255275006415,0.04755177487780003,15.0,0.0,0
L,0.08009815216064453,27.0,10,50,43.03993973137805,0.1768649657381009,0,609.2077556734342,-125.83669288254109,0.04755177487780003,15.0,0.0,0
L,0.07840847969055176,19.1,10,50,50.62040597434455,0.08115837244416742,0,586.4177118552955,126.35323720436313,0.04755177487780003,15.0,0.0,0
L,0.07762908935546875,16.9,10,50,55.947291307462194,-0.018915641467988686,0,569.9753730476125,337.21998263324787,0.04755177487780003,15.0,0.0,0
L,0.07618427276611328,19.2,10,50,54.36820356214352,-0.1471430829682903,0,574.3798478718924,667.759327598691,0.05314223514785855,15.0,0.0,0
L,0.07654976844787598,19.3,10,50,52.492396850839114,-0.16397501617068724,0,579.8164756039937,670.1139176125506,0.05314223514785855,15.0,0.0,0
L,0.07604622840881348,9.9,10,50,45.44659875738222,-0.08541083787873843,0,601.3001388752975,467.034255321459,0.05314223514785855,15.0,0.0,0
L,0.0771634578704834,7.9,10,50,44.88928395617978,0.01824501569232275,0,603.3664438010401,234.77418110674012,0.05314223514785855,15.0,0.0,0
L,0.07868313789367676,4.6,10,50,49.03638716134586,0.14205672008199566,0,591.0009542674018,-76.96102803936618,0.05314223514785855,15.0,0.0,0
L,0.07900524139404297,3.5999999999999996,10,50,50.34690961721233,0.1463299170260164,0,587.0419792217525,-46.36352180953276,0.05314223514785855,15.0,0.0,0
L,0.07728314399719238,5.4,10,50,52.97423974487624,0.07365445394018341,0,578.9301302402754,133.04029364105935,0.05314223514785855,15.0,0.0,0
L,0.07635164260864258,3.3,10,50,53.03569307831114,-0.07250143073834628,0,578.513990086986,508.69433020646073,0.05314223514785855,15.0,0.0,0
L,0.07608914375305176,6.0,10,50,52.428470474048005,-0.15003188204510637,0,580.1508776607756,661.4080568345355,0.07982383702021933,15.0,0.0,0
L,0.0771634578704834,3.5,10,50,50.63064793728424,-0.1450381933140089,0,585.4956822955271,636.7636132266193,0.07982383702021933,15.0,0.0,0
L,0.07831168174743652,4.9,10,50,43.85490762642615,-0.000640098763887056,0,606.3041357463693,241.44256452512198,0.07982383702021933,15.0,0.0,0
L,0.08149075508117676,0.40000000000000036,10,15,41.624170474150866,0.13667577673891024,0,505.8267234478466,-73.77887700298598,0.07982383702021933,15.0,0.0,0
L,0.08170127868652344,-1.1,10,15,43.96935803419251,0.1479743567225486,0,496.42432717360043,-57.97423091737889,0.07982383702021933,15.0,0.0,0
L,0.07974028587341309,-1.7999999999999998,10,15,47.5590706254969,0.07833911695678736,0,483.0589198002375,113.87973471037238,0.07424089657380999,15.0,0.0,0
L,0.07945084571838379,-2.6,10,15,46.97735980594578,0.003024575637092551,0,482.26342397846736,267.9072426060085,0.07424089657380999,15.0,0.0,0
L,0.07951116561889648,-1.7999999999999998,10,15,44.67229422231678,-0.011517812760671303,0,486.81934202915113,255.2106123592757,0.07424089657380999,15.0,0.0,0
L,0.08488273620605469,-3.3,10,15,43.57594585764432,0.01307731950088543,0,487.6827826490956,172.6660735676609,0.07424089657380999,15.0,0.0,0
L,0.08538389205932617,-4.0,10,15,41.50495158849727,0.08047833812113772,0,491.6326695310669,-23.035980586035627,0.07424089657380999,15.0,0.0,0
L,0.08281064033508301,-4.0,10,15,40.503220121892184,0.15640221465009777,0,492.5259259419817,-240.81364107706855,0.07424089657380999,15.0,0.0,0
L,0.0782327651977539,-4.0,10,15,39.32130774685143,0.15580545483719094,0,494.16893990884216,-239.0031206159732,0.06720586627118108,15.0,0.0,0
L,0.07736659049987793,-4.0,10,15,42.31097552661516,0.07909827792004265,0,483.08697950983117,-54.095879405093946,0.06720586627118108,15.0,0.0,0
L,0.07656526565551758,-4.0,10,15,43.56238603275976,0.0029632092428905077,0,477.1458613170437,97.3275751673222,0.06720586627118108,15.0,0.0,0
L,0.07732796669006348,-4.0,10,15,43.89991159717353,-0.06917318912573116,0,473.8985132224703,261.9798724934006,0.015601121304703086,15.0,0.0,0
L,0.07654380798339844,-4.0,10,15,43.16847088625635,-0.06936863822028855,0,473.9367133285183,230.44602559672302,0.015601121304703086,15.0,0.0,0
L,0.07696390151977539,-4.0,10,15,42.35667867332778,0.018356740025078852,0,474.2666132439819,-19.905064432468087,0.015601121304703086,15.0,0.0,0
L,0.0788564682006836,-4.0,10,15,41.631912130013674,0.08410829751775065,0,474.3408143419204,-162.89364182312477,0.015601121304703086,15.0,0.0,0
L,0.07847929000854492,-4.0,10,15,41.1108806738245,0.08858002754719634,0,473.85474533370837,-156.50973919553874,0.015601121304703086,15.0,0.0,0
L,0.07719182968139648,-4.0,10,15,41.638663689756456,0.08000714874273426,0,470.2151090954328,-157.0731743077534,0.012934635158050971,15.0,0.0,0
L,0.0763554573059082,-4.0,10,15,41.562186570794545,0.06408237199107844,0,468.41637254966065,-141.39219500063044,0.012934635158050971,15.0,0.0,0
L,0.07620406150817871,-4.0,10,15,41.86398479377006,-0.06406619137361796,0,465.46383313115484,225.25973740834326,0.008388762188630878,15.0,0.0,0
L,0.07620429992675781,-4.0,10,15,41.667323289703404,-0.07893821652036657,0,464.0216529411424,192.88382220829027,0.008388762188630878,15.0,0.0,0
L,0.07778501510620117,-4.0,10,15,41.14318850878793,-0.07464087497359327,0,463.5605089708085,195.3914973980089,0.008388762188630878,15.0,0.0,0
L,0.07897257804870605,-4.0,10,15,41.6654660777165,0.0041096716830775325,0,459.88783566299514,-20.08660347343443,0.0076004167870578655,15.0,0.0,0
L,0.07958602905273438,-4.0,10,15,40.274750091181204,0.07585905044765152,0,462.0484666275437,-185.01393388197528,0.0076004167870578655,15.0,0.0,0
L,0.07861137390136719,-4.0,10,15,39.79853849667671,0.07742315226191089,0,461.52765422908743,-162.63252706096858,0.0076004167870578655,15.0,0.0,0
L,0.07962822914123535,-4.0,10,15,40.97804633645701,0.0633329337329,0,455.92054488342546,-145.3351914711825,0.0076004167870578655,15.0,0.0,0
L,0.07674431800842285,-4.0,10,15,41.12367820828923,-0.06732680466153719,0,453.4788053999622,230.77053991012315,0.0076004167870578655,15.0,0.0,0
L,0.07679510116577148,-4.0,10,15,40.74490704472599,-0.08252173597439395,0,452.6380361496488,199.39790921291782,0.0076004167870578655,15.0,0.0,0
L,0.07669782638549805,-4.0,10,15,39.43858752351193,-0.07307325393733505,0,454.6826081703059,186.4582065494725,0.0076004167870578655,15.0,0.0,0
L,0.07891106605529785,-4.0,10,15,39.915941520078455,-0.009690990601338626,0,451.2844026734855,22.33372818466836,0.005592495944557183,15.0,0.0,0
L,0.07876992225646973,-4.0,10,15,39.0069493736154,0.006864522242183059,0,452.12035357709993,22.371618751256115,0.005592495944557183,15.0,0.0,0
L,0.07776570320129395,-4.0,10,15,39.31547257671039,-0.06116755144948661,0,449.30387414421523,244.9416536232999,0.005592495944557183,15.0,0.0,0
L,0.07666730880737305,-4.0,10,15,39.328611181473235,-0.07377804455197155,0,447.39924918362215,252.9952430771205,0.005592495944557183,15.0,0.0,0
L,0.07670950889587402,-4.0,10,15,40.26959802060125,-0.07196215054440853,0,442.6378702120817,262.9149309491654,0.005592495944557183,15.0,0.0,0
L,0.07648348808288574,10.7,10,15,40.00689999625032,-0.01695129737628863,0,441.5133493472813,116.9927080573508,0.005592495944557183,15.0,0.0,0
L,0.08320951461791992,6.800000000000001,10,15,40.37385089094266,0.002411932270794657,0,438.30115084658144,106.55592909325755,0.005592495944557183,15.0,0.0,0
L,0.08220124244689941,6.800000000000001,10,15,39.867305226474656,-0.0020098455100902076,0,437.77666445406294,133.33273481616501,0.005592495944557183,15.0,0.0,0
L,0.0861048698425293,6.800000000000001,10,15,38.1703320593183,-0.01547959200418639,0,440.87250552935626,172.42866075666433,0.005592495944557183,15.0,0.0,0
L,0.08343720436096191,6.800000000000001,10,15,37.92428686575906,-0.0719671958630632,0,439.6979027019863,343.65959709009326,0.005592495944557183,15.0,0.0,0
